id;servidor;timestamp;horario_de_pico;cpu_percent;memory_percent;memory_available;processos_ativos;disk_percent;disk_avl
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:35:37.024132;True;5.4;62.2;6.0G;738;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:35:47.022021;True;3.3;62.2;6.0G;738;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:35:57.023736;True;3.3;62.2;6.1G;738;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:36:07.041670;True;2.3;62.0;6.1G;737;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:36:17.045223;True;0.8;62.0;6.1G;736;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:36:27.043116;True;3.2;62.0;6.1G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:36:37.055568;True;1.6;62.0;6.1G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:36:47.058443;True;1.7;62.0;6.1G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:36:57.070515;True;2.4;62.0;6.1G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:37:07.079961;True;4.5;61.9;6.1G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:37:17.081628;True;0.8;61.9;6.1G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:37:27.092101;True;0.0;62.2;6.0G;733;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:37:37.093986;True;8.9;62.5;6.0G;733;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:37:47.094757;True;4.0;62.4;6.0G;732;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:37:57.101470;True;1.6;62.2;6.0G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:38:07.111512;True;0.0;62.1;6.1G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:38:17.106558;True;0.0;62.1;6.1G;729;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:38:27.118221;True;2.3;62.2;6.0G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:38:37.124997;True;0.8;62.3;6.0G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:38:47.121867;True;1.7;62.3;6.0G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:38:57.137142;True;0.0;62.2;6.0G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:39:07.137532;True;0.0;62.1;6.1G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:39:17.138064;True;0.8;62.1;6.1G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:39:27.147309;True;2.3;62.4;6.0G;739;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:39:37.144266;True;0.8;62.4;6.0G;740;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:39:47.151404;True;0.8;62.4;6.0G;740;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:39:57.166038;True;1.5;62.4;6.0G;740;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:40:07.165473;True;0.8;62.3;6.0G;739;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:40:17.168825;True;15.1;62.3;6.0G;738;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:40:27.171954;True;1.5;62.5;6.0G;738;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:40:37.171713;True;1.6;62.5;6.0G;737;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:40:47.177050;True;0.8;62.4;6.0G;737;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:40:57.171383;True;1.6;62.4;6.0G;737;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:41:07.180402;True;1.6;62.3;6.0G;737;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:41:17.177123;True;1.6;62.3;6.0G;737;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:41:27.184667;True;0.8;62.4;6.0G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:41:37.192942;True;1.6;62.4;6.0G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:41:47.190050;True;2.4;62.4;6.0G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:41:57.190012;True;0.8;62.4;6.0G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:42:07.198364;True;1.6;62.2;6.0G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:42:17.201466;True;0.8;62.2;6.0G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:42:27.202762;True;2.4;62.4;6.0G;733;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:42:37.210638;True;0.0;62.4;6.0G;733;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:42:47.211724;True;2.3;62.4;6.0G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:42:57.223487;True;0.8;62.4;6.0G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:43:07.228069;True;2.3;62.2;6.0G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:43:17.235493;True;2.3;62.2;6.0G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:43:27.242424;True;2.4;62.4;6.0G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:43:37.240965;True;5.8;62.4;6.0G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:43:47.255082;True;0.0;62.4;6.0G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:43:57.257852;True;0.0;62.3;6.0G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:44:07.264910;True;1.6;62.3;6.0G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:44:17.259903;True;2.5;62.2;6.0G;729;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:44:27.269995;True;1.6;62.5;6.0G;738;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:44:37.276906;True;2.3;62.6;6.0G;738;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:44:47.270632;True;2.4;62.6;6.0G;738;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:44:57.284983;True;1.5;62.6;6.0G;738;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:45:07.294655;True;1.5;62.4;6.0G;738;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:45:17.295205;True;1.5;62.4;6.0G;738;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:45:27.290830;True;0.8;62.6;6.0G;739;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:45:37.302333;True;1.6;62.6;6.0G;739;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:45:47.316142;True;0.8;62.6;6.0G;739;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:45:57.323249;True;1.6;62.6;6.0G;739;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:46:07.324864;True;1.6;62.4;6.0G;738;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:46:17.342273;True;0.8;62.4;6.0G;737;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:46:27.348621;True;1.6;62.4;6.0G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:46:37.353854;True;0.8;62.5;6.0G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:46:47.347777;True;1.7;62.5;6.0G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:46:57.361656;True;0.8;62.5;6.0G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:47:07.367745;True;2.5;62.3;6.0G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:47:17.375543;True;0.8;62.3;6.0G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:47:27.384098;True;0.8;62.5;6.0G;732;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:47:37.389416;True;3.1;62.5;6.0G;732;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:47:47.393864;True;1.5;62.5;6.0G;732;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:47:57.393221;True;3.2;62.5;6.0G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:48:07.398243;True;2.3;62.3;6.0G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:48:17.402148;True;0.8;62.3;6.0G;729;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:48:27.402715;True;0.8;62.5;6.0G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:48:37.404046;True;0.0;62.7;6.0G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:48:47.418918;True;0.8;62.7;6.0G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:48:57.418109;True;1.6;62.7;6.0G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:49:07.424224;True;3.1;62.5;6.0G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:49:17.420801;True;0.0;62.5;6.0G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:49:27.426822;True;0.8;62.8;6.0G;739;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:49:37.429152;True;0.8;62.8;5.9G;739;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:49:47.429631;True;2.5;62.8;6.0G;739;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:49:57.435791;True;1.7;62.7;6.0G;738;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:50:07.441363;True;1.7;62.7;6.0G;739;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:50:17.445053;True;1.6;62.7;6.0G;738;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:50:27.451704;True;2.3;62.8;5.9G;739;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:50:37.447736;True;1.6;62.9;5.9G;739;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:50:47.456673;True;0.8;62.8;5.9G;738;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:50:57.457991;True;2.5;62.8;5.9G;739;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:51:07.465400;True;1.6;62.7;6.0G;738;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:51:17.478071;True;1.5;62.7;6.0G;738;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:51:27.477327;True;3.3;62.7;6.0G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:51:37.487696;True;2.3;62.8;6.0G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:51:47.497314;True;7.1;63.4;5.9G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:51:57.505784;True;19.4;63.5;5.8G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:52:07.516896;True;8.5;62.6;6.0G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:52:17.519178;True;8.9;62.9;5.9G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:52:27.533646;True;6.2;63.5;5.8G;732;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:52:37.530645;True;1.7;62.0;6.1G;732;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:52:47.533842;True;1.7;62.0;6.1G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:52:57.542685;True;9.8;62.1;6.1G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:53:07.543887;True;2.4;62.0;6.1G;735;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:53:17.555752;True;0.8;62.1;6.1G;735;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:53:27.565141;True;0.8;62.2;6.0G;735;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:53:37.567201;True;0.8;62.2;6.1G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:53:47.566618;True;0.8;62.1;6.1G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:53:57.570624;True;0.0;62.0;6.1G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:54:07.570909;True;0.0;62.0;6.1G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:54:17.571752;True;1.7;62.0;6.1G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:54:27.586424;True;0.8;62.1;6.1G;732;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:54:37.590741;True;0.0;62.2;6.0G;739;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:54:47.594872;True;0.8;62.2;6.0G;739;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:54:57.599409;True;1.5;62.2;6.0G;739;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:55:07.611907;True;0.0;62.1;6.1G;738;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:55:17.611983;True;1.6;62.1;6.1G;737;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:55:27.618738;True;4.8;62.3;6.0G;745;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:55:37.619180;True;3.3;62.3;6.0G;739;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:55:47.634142;True;2.3;62.3;6.0G;739;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:55:57.634889;True;0.0;62.3;6.0G;739;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:56:07.634925;True;0.8;62.1;6.1G;739;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:56:17.647990;True;0.0;62.1;6.1G;738;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:56:27.657437;True;2.3;62.1;6.1G;731;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:56:37.665317;True;2.3;62.1;6.1G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:56:47.674238;True;0.8;62.1;6.1G;730;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:56:57.673567;True;0.0;62.0;6.1G;729;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:57:07.686896;True;1.6;62.0;6.1G;729;3.2;343.4G
f3cf192771d4bac27139182840efccc8bf19b94d6ef0cbc9d2fa4458e2b9c6e7;MacBook-Pro-de-Laura.local;2025-10-12 11:57:17.689829;True;0.8;61.9;6.1G;729;3.2;343.4G
